ID,Adoption Date,Species
FLRN-FD-21-0399,3/13/21,Dog
FRKN-MD-21-0507,3/13/21,Dog
FRKN-FD-21-0472,3/13/21,Dog
FRKN-FD-21-0506,3/13/21,Dog
MTHY-MD-15-0467,3/13/21,Dog
FRKN-MD-21-0403,3/12/21,Dog
FLRN-FD-21-0478,3/12/21,Dog
AUPA-MD-21-0418,3/12/21,Dog
AUPA-FD-21-0425,3/12/21,Dog
AUPA-FD-21-0438,3/12/21,Dog
FLRN-FC-21-0391,3/12/21,Cat
FLRN-MD-21-0481,3/12/21,Dog
FLRN-FD-21-0492,3/12/21,Dog
MAWF-FD-21-0476,3/12/21,Dog
FLRN-MD-21-0489,3/12/21,Dog
FLRN-MD-21-0487,3/12/21,Dog
FLRN-FD-21-0485,3/12/21,Dog
FRKN-MD-21-0218,3/11/21,Dog
FLRN-FD-21-0375,3/11/21,Dog
FLRN-MC-21-0148,3/11/21,Cat
FRKN-MC-21-0367,3/11/21,Cat
FLRN-MD-21-0395,3/11/21,Dog
FLRN-FD-21-0248,3/10/21,Dog
AUPA-FD-21-0419,3/10/21,Dog
FLRN-MD-21-0460,3/9/21,Dog
FLRN-MD-21-0266,3/9/21,Dog
FLRN-FD-21-0340,3/7/21,Dog
FRKN-FD-21-0397,3/7/21,Dog
FLRN-MC-21-0390,3/7/21,Cat
HERT-FC-20-3348,3/7/21,Cat
FLRN-MD-21-0401,3/7/21,Dog
FLRN-FD-21-0436,3/6/21,Dog
FRKN-FD-21-0467,3/6/21,Dog
FLRN-FD-21-0445,3/6/21,Dog
FLRN-MD-21-0473,3/6/21,Dog
FLRN-MD-21-0447,3/6/21,Dog
FRKN-MD-21-0471,3/6/21,Dog
FLRN-FD-21-0463,3/6/21,Dog
FLRN-FD-21-0449,3/6/21,Dog
FRKN-FD-21-0041,3/6/21,Dog
AUPA-FD-21-0439,3/6/21,Dog
FRKN-FD-21-0385,3/6/21,Dog
FLRN-FD-21-0405,3/6/21,Dog
FLRN-FD-21-0444,3/6/21,Dog
FLRN-MD-21-0433,3/6/21,Dog
FLRN-MD-21-0434,3/6/21,Dog
FLRN-MD-21-0435,3/6/21,Dog
FLRN-MD-21-0446,3/6/21,Dog
FLRN-MD-21-0448,3/6/21,Dog
FLRN-MD-21-0432,3/6/21,Dog
FLRN-FD-21-0354,3/6/21,Dog
FLRN-FC-21-0386,3/6/21,Cat
FLRN-FC-21-0408,3/6/21,Cat
FLRN-MD-21-0393,3/5/21,Dog
LACS-MD-21-0047,3/5/21,Dog
FLRN-FD-21-0398,3/5/21,Dog
FLRN-FD-21-0246,3/5/21,Dog
FLRN-MD-21-0255,3/5/21,Dog
FRKN-FC-21-0298,3/5/21,Cat
LACS-MD-21-0430,3/5/21,Dog
AUPA-FD-21-0428,3/5/21,Dog
FLRN-MD-21-0332,3/4/21,Dog
FLRN-FD-21-0339,3/4/21,Dog
FLRN-MC-21-0387,3/4/21,Cat
FLRN-MD-21-0406,3/3/21,Dog
FLRN-FD-20-2193,3/3/21,Dog
FRKN-MC-21-0296,3/2/21,Cat
LACS-MD-20-3094,3/2/21,Dog
LACS-MD-20-0686,3/1/21,Dog
LACS-FD-21-0782,4/30/21,Dog
LACS-FD-21-0786,4/30/21,Dog
LACS-FD-21-0789,4/30/21,Dog
FLRN-FD-21-0825,4/30/21,Dog
FLRN-FD-21-0820,4/29/21,Dog
FLRN-MD-21-0678,4/29/21,Dog
FLRN-MC-21-0503,4/29/21,Cat
AUPA-FD-21-0519,4/28/21,Dog
FLRN-MD-21-0695,4/28/21,Dog
FLRN-FC-21-0703,4/28/21,Cat
MAWF-MD-21-0760,4/27/21,Dog
FLRN-FD-21-0730,4/27/21,Dog
LACS-FD-21-0783,4/27/21,Dog
FLRN-FC-21-0699,4/27/21,Cat
AUPA-MD-21-0660,4/26/21,Dog
FLRN-MD-20-3396,4/26/21,Dog
FLRN-FD-21-0684,4/26/21,Dog
FLRN-FD-21-0265,4/26/21,Dog
HERT-MC-21-0705,4/26/21,Cat
AUPA-FD-21-0648,4/26/21,Dog
HRNL-MD-20-2562,4/25/21,Dog
PRCO-MC-21-0615,4/25/21,Cat
FLRN-FD-21-0498,4/25/21,Dog
FRKN-FD-21-0629,4/25/21,Dog
HERT-FC-20-2932,4/25/21,Cat
FLRN-FD-21-0536,4/24/21,Dog
INTL-MD-21-0732,4/24/21,Dog
FLRN-FD-21-0238,4/24/21,Dog
TLHS-FD-21-0622,4/24/21,Dog
AUPA-FD-21-0657,4/24/21,Dog
FLRN-FD-20-3457,4/24/21,Dog
MAWF-FD-21-0721,4/24/21,Dog
FLRN-FD-21-0807,4/24/21,Dog
ASSC-MD-21-0765,4/24/21,Dog
FLRN-MD-21-0808,4/24/21,Dog
ASSC-MD-21-0767,4/24/21,Dog
ASSC-MD-21-0768,4/24/21,Dog
LACS-FD-21-0791,4/24/21,Dog
FLRN-FD-21-0803,4/24/21,Dog
FLRN-MD-21-0811,4/24/21,Dog
LACS-MD-21-0796,4/24/21,Dog
ASSC-MD-21-0766,4/24/21,Dog
FLRN-MD-21-0812,4/24/21,Dog
FLRN-FD-21-0797,4/24/21,Dog
FLRN-FD-21-0798,4/24/21,Dog
FLRN-MD-21-0799,4/24/21,Dog
FLRN-FD-21-0802,4/24/21,Dog
ASSC-MD-21-0769,4/24/21,Dog
ASSC-FD-21-0770,4/24/21,Dog
ASSC-FD-21-0771,4/24/21,Dog
ASSC-FD-21-0772,4/24/21,Dog
ASSC-MD-21-0773,4/24/21,Dog
FLRN-MD-21-0805,4/24/21,Dog
MAWF-FD-21-0763,4/23/21,Dog
AUPA-MD-21-0661,4/23/21,Dog
FLRN-MD-21-0672,4/23/21,Dog
FLRN-MD-21-0716,4/23/21,Dog
FRKN-FD-21-0634,4/23/21,Dog
AUPA-FD-21-0648,4/22/21,Dog
TLHS-MD-21-0626,4/22/21,Dog
FLRN-MD-21-0537,4/22/21,Dog
FLRN-FD-21-0685,4/21/21,Dog
FLRN-FD-21-0683,4/21/21,Dog
HERT-MC-21-0708,4/21/21,Cat
FRKN-FD-21-0633,4/20/21,Dog
FLRN-FD-21-0682,4/20/21,Dog
AUPA-FD-21-0652,4/20/21,Dog
FLRN-MD-21-0720,4/20/21,Dog
FLRN-FD-21-0679,4/19/21,Dog
FLRN-FD-21-0553,4/19/21,Dog
FLRN-MD-21-0717,4/19/21,Dog
FLRN-MD-21-0718,4/19/21,Dog
FLRN-MD-21-0719,4/19/21,Dog
FLRN-FD-21-0681,4/18/21,Dog
AUPA-FD-21-0654,4/18/21,Dog
FLRN-MD-21-0459,4/18/21,Dog
FLRN-MD-21-0669,4/18/21,Dog
FLRN-FD-21-0590,4/18/21,Dog
ASSC-MD-21-0587,4/18/21,Dog
PRCO-MD-21-0613,4/18/21,Dog
FLRN-MD-21-0671,4/18/21,Dog
FLRN-FC-21-0726,4/18/21,Cat
AUPA-FD-21-0440,4/18/21,Dog
AUPA-MD-21-0641,4/17/21,Dog
FLRN-FD-20-3237,4/17/21,Dog
AUPA-FD-21-0658,4/17/21,Dog
MAWF-MD-21-0722,4/17/21,Dog
FLRN-MD-21-0695,4/17/21,Dog
FLRN-MC-21-0585,4/17/21,Cat
INTL-MD-21-0733,4/17/21,Dog
FLRN-MD-21-0686,4/17/21,Dog
FLRN-FD-21-0664,4/16/21,Dog
TLHS-FD-21-0620,4/16/21,Dog
FLRN-FD-20-1215,4/15/21,Dog
FRKN-FD-21-0727,4/15/21,Dog
AUPA-MD-21-0655,4/15/21,Dog
FLRN-FD-21-0715,4/15/21,Dog
FLRN-FC-21-0701,4/15/21,Cat
WISE-MC-20-0074,4/15/21,Cat
MAWF-MD-21-0475,4/14/21,Dog
AUPA-FD-21-0659,4/14/21,Dog
FLRN-FD-21-0725,4/14/21,Dog
FLRN-MD-21-0663,4/14/21,Dog
MAWF-MD-21-0723,4/14/21,Dog
FLRN-MD-21-0580,4/14/21,Dog
FRKN-FD-21-0596,4/14/21,Dog
INTL-MD-21-0735,4/14/21,Dog
PRCO-FD-21-0612,4/13/21,Dog
FLRN-MD-21-0676,4/13/21,Dog
AUPA-FD-21-0653,4/13/21,Dog
FLRN-FC-21-0366,4/13/21,Cat
AUPA-MD-21-0662,4/12/21,Dog
AUPA-FD-21-0651,4/12/21,Dog
FLRN-MD-21-0571,4/12/21,Dog
OLAR-FD-21-0712,4/11/21,Dog
OLAR-MD-21-0713,4/11/21,Dog
FRKN-MD-21-0631,4/11/21,Dog
FLRN-MD-21-0348,4/11/21,Dog
OLAR-FD-21-0714,4/11/21,Dog
TLHS-MD-21-0628,4/11/21,Dog
FRKN-FD-21-0630,4/10/21,Dog
FRKN-FD-21-0632,4/10/21,Dog
TLHS-MD-21-0623,4/10/21,Dog
HERT-MC-21-0710,4/10/21,Cat
HERT-MC-21-0711,4/10/21,Cat
FLRN-MD-21-0670,4/10/21,Dog
FLRN-MD-21-0688,4/10/21,Dog
FLRN-FD-21-0677,4/10/21,Dog
FLRN-MD-21-0689,4/10/21,Dog
FLRN-FD-21-0696,4/10/21,Dog
FLRN-MD-21-0697,4/10/21,Dog
FLRN-FD-21-0457,4/10/21,Dog
FRKN-MD-21-0551,4/10/21,Dog
FLRN-FD-21-0724,4/10/21,Dog
HERT-FC-21-0704,4/10/21,Cat
HERT-MC-21-0707,4/10/21,Cat
HERT-MC-21-0731,4/10/21,Cat
FRKN-MC-21-0407,4/9/21,Cat
LACS-FD-20-3316,4/9/21,Dog
TLHS-MD-21-0619,4/8/21,Dog
TLHS-FD-21-0618,4/8/21,Dog
FRKN-FC-21-0451,4/8/21,Cat
FLRN-MC-21-0545,4/7/21,Cat
AUPA-FD-21-0513,4/7/21,Dog
TLHS-FD-21-0627,4/7/21,Dog
FLRN-MD-21-0578,4/7/21,Dog
TLHS-FD-21-0635,4/6/21,Dog
TLHS-FD-21-0625,4/6/21,Dog
FRKN-MC-21-0452,4/6/21,Cat
AUPA-FD-21-0640,4/6/21,Dog
AUPA-MD-21-0643,4/6/21,Dog
FLRN-MD-21-0497,4/5/21,Dog
LACS-MD-21-0239,4/5/21,Dog
FLRN-MD-21-0358,4/5/21,Dog
FRKN-MD-21-0597,4/4/21,Dog
FRKN-MD-21-0508,4/4/21,Dog
TLHS-MD-21-0610,4/4/21,Dog
PRCO-MD-21-0541,4/4/21,Dog
PRCO-MD-21-0557,4/4/21,Dog
OTHR-FC-20-1467,4/4/21,Cat
FRKN-FC-21-0294,4/4/21,Cat
FLRN-MC-21-0584,4/4/21,Cat
OTHR-MC-21-0520,4/4/21,Cat
FLRN-FD-21-0529,4/3/21,Dog
TLHS-FD-21-0616,4/3/21,Dog
FLRN-FD-21-0410,4/3/21,Dog
AUPA-MD-21-0515,4/3/21,Dog
FLRN-MD-21-0401,4/3/21,Dog
FLRN-FD-21-0535,4/3/21,Dog
AUPA-MD-21-0420,4/3/21,Dog
TLHS-MD-21-0624,4/3/21,Dog
FLRN-MD-21-0572,4/3/21,Dog
FLRN-FD-21-0409,4/3/21,Dog
PRCO-FD-21-0555,4/3/21,Dog
TLHS-MD-21-0621,4/3/21,Dog
FLRN-FD-21-0591,4/3/21,Dog
FLRN-FC-21-0389,4/3/21,Cat
FLRN-FC-21-0543,4/3/21,Cat
FLRN-MC-20-2449,4/3/21,Cat
FLRN-FD-21-0567,4/2/21,Dog
FLRN-MD-20-1932,4/2/21,Dog
FRKN-MD-21-0511,4/2/21,Dog
FLRN-MD-21-0593,4/2/21,Dog
FLRN-MD-21-0183,4/1/21,Dog
FRKN-FD-21-0596,4/1/21,Dog
FLRN-FD-21-0595,4/1/21,Dog
FLRN-MC-21-0542,4/1/21,Cat
FLRN-MD-21-0594,4/1/21,Dog
OWNR-MD-23-1565,4/1/21,Dog
HERT-MC-21-0528,5/31/21,Cat
FRKN-FC-21-1044,5/31/21,Cat
HERT-FC-20-2930,5/31/21,Cat
MAWF-FD-21-0953,5/30/21,Dog
FLRN-MD-21-0855,5/30/21,Dog
FLRN-FC-21-1046,5/30/21,Cat
FLRN-MC-21-1047,5/30/21,Cat
BCAF-MD-21-0831,5/30/21,Dog
FLRN-MD-21-1005,5/30/21,Dog
FLRN-MC-21-0961,5/30/21,Cat
OTHR-FD-21-0999,5/29/21,Dog
FLRN-MD-21-0675,5/29/21,Dog
FLRN-FD-21-0913,5/29/21,Dog
FLRN-FD-21-0940,5/29/21,Dog
FLRN-FC-21-0970,5/28/21,Cat
FLRN-FC-21-0743,5/27/21,Cat
FLRN-MD-21-1015,5/27/21,Dog
FLRN-MD-21-1000,5/26/21,Dog
FLRN-MC-21-0870,5/26/21,Cat
FLRN-FD-21-0921,5/25/21,Dog
FLRN-FD-21-0930,5/25/21,Dog
FLRN-FD-21-0928,5/24/21,Dog
MAWF-FD-21-0996,5/24/21,Dog
FLRN-MD-21-0998,5/24/21,Dog
FLRN-FD-21-0974,5/24/21,Dog
PRCO-FD-21-0895,5/24/21,Dog
FLRN-FD-21-0848,5/23/21,Dog
FLRN-FD-21-0926,5/23/21,Dog
PRCO-FD-21-0915,5/23/21,Dog
FLRN-MD-21-0941,5/23/21,Dog
TLHS-FD-21-0616,5/23/21,Dog
TLHS-FD-21-0620,5/23/21,Dog
PRCO-FD-20-3208,5/23/21,Dog
FLRN-FD-21-1010,5/23/21,Dog
FLRN-FD-21-0939,5/23/21,Dog
MAWF-MD-21-0846,5/23/21,Dog
MAWF-FD-21-0853,5/23/21,Dog
MAWF-FD-21-0854,5/23/21,Dog
FLRN-MD-21-0976,5/23/21,Dog
FLRN-MD-21-0911,5/22/21,Dog
FLRN-MD-21-1004,5/22/21,Dog
PRCO-MD-21-0910,5/22/21,Dog
FLRN-MD-21-1008,5/22/21,Dog
FRKN-MD-21-0884,5/22/21,Dog
FLRN-FD-21-0929,5/22/21,Dog
FLRN-FD-21-1020,5/22/21,Dog
FLRN-FD-21-1024,5/22/21,Dog
FLRN-FC-21-1028,5/22/21,Cat
FLRN-FC-21-1029,5/22/21,Cat
FLRN-FC-21-1031,5/22/21,Cat
FLRN-FC-21-1030,5/22/21,Cat
FLRN-FC-21-1036,5/22/21,Cat
FLRN-MC-21-0969,5/22/21,Cat
FLRN-FD-21-0847,5/22/21,Dog
ASSC-MD-21-0588,5/22/21,Dog
LACS-FD-21-0429,5/22/21,Dog
FLRN-FD-21-0917,5/22/21,Dog
FLRN-MC-21-0954,5/21/21,Cat
FLRN-FC-21-0957,5/21/21,Cat
FLRN-MD-21-0975,5/21/21,Dog
MAWF-MD-21-0994,5/21/21,Dog
MAWF-FD-21-0997,5/21/21,Dog
NPHT-FD-20-2595,5/21/21,Dog
AUPA-MD-21-0517,5/21/21,Dog
MAWF-MD-21-0849,5/20/21,Dog
FLRN-MD-21-0973,5/20/21,Dog
PRCO-MD-21-0894,5/20/21,Dog
FLRN-MD-20-3117,5/19/21,Dog
FLRN-MD-21-0916,5/19/21,Dog
FLRN-FD-21-0687,5/19/21,Dog
PRCO-FC-21-0938,5/18/21,Cat
PRCO-FC-21-0936,5/18/21,Cat
FLRN-FC-21-0145,5/18/21,Cat
PRCO-MD-21-0896,5/18/21,Dog
PRCO-FD-21-0920,5/18/21,Dog
FLRN-FC-21-0955,5/18/21,Cat
FLRN-FC-21-0700,5/17/21,Cat
CTXR-FD-21-0749,5/16/21,Dog
FRKN-FC-21-0603,5/16/21,Cat
HERT-MC-21-0709,5/16/21,Cat
FLRN-MD-21-0179,5/16/21,Dog
AUPA-FD-21-0645,5/16/21,Dog
FLRN-MD-21-0934,5/16/21,Dog
GKPR-FD-21-0753,5/16/21,Dog
FLRN-FD-21-0691,5/16/21,Dog
FLRN-FD-21-0839,5/16/21,Dog
FLRN-FD-21-0840,5/16/21,Dog
FLRN-FD-21-0841,5/16/21,Dog
TLHS-MD-21-0617,5/16/21,Dog
FLRN-FD-21-0755,5/16/21,Dog
FLRN-FD-21-0759,5/16/21,Dog
FLRN-MD-21-0754,5/16/21,Dog
FLRN-MD-21-0752,5/16/21,Dog
FLRN-MD-21-0757,5/16/21,Dog
FLRN-FD-21-0665,5/16/21,Dog
FLRN-MD-21-0667,5/16/21,Dog
FLRN-MD-21-0931,5/16/21,Dog
FLRN-MD-21-0932,5/16/21,Dog
FLRN-FD-21-0877,5/16/21,Dog
FLRN-FD-21-0878,5/16/21,Dog
FLRN-FD-21-0879,5/16/21,Dog
FLRN-FD-21-0977,5/16/21,Dog
FLRN-FD-21-0978,5/16/21,Dog
FLRN-FC-21-0950,5/16/21,Cat
PRCO-FD-21-0898,5/16/21,Dog
FLRN-FD-21-0374,5/15/21,Dog
FLRN-MD-21-0912,5/15/21,Dog
FLRN-FD-21-0918,5/15/21,Dog
FLRN-FD-21-0923,5/15/21,Dog
FLRN-FD-21-0925,5/15/21,Dog
FLRN-FD-21-0933,5/15/21,Dog
FLRN-MD-21-0935,5/15/21,Dog
FLRN-MD-21-0756,5/15/21,Dog
LACS-FD-21-0775,5/15/21,Dog
FRKN-FD-21-0873,5/15/21,Dog
FLRN-MD-21-0942,5/15/21,Dog
FLRN-FC-21-0814,5/15/21,Cat
FLRN-MC-21-0548,5/15/21,Cat
FLRN-FC-21-0944,5/15/21,Cat
FLRN-FC-21-0945,5/15/21,Cat
FLRN-MC-21-0946,5/15/21,Cat
FLRN-MC-21-0947,5/15/21,Cat
FLRN-FC-21-0948,5/15/21,Cat
FRKN-FC-21-0739,5/15/21,Cat
FRKN-MC-21-0608,5/15/21,Cat
FLRN-FC-21-0949,5/15/21,Cat
FRKN-FC-21-0605,5/15/21,Cat
FRKN-FC-21-0604,5/15/21,Cat
FLRN-FC-21-0958,5/15/21,Cat
FLRN-FC-21-0962,5/15/21,Cat
FLRN-MC-21-0964,5/15/21,Cat
FLRN-FC-21-0968,5/15/21,Cat
FLRN-MC-21-0971,5/15/21,Cat
FLRN-MC-21-0869,5/14/21,Cat
FLRN-MD-21-0680,5/14/21,Dog
FLRN-MD-21-0324,5/14/21,Dog
BCAF-MD-21-0828,5/14/21,Dog
FRKN-FC-21-0738,5/14/21,Cat
FRKN-FC-21-0602,5/14/21,Cat
FLRN-MC-21-0740,5/14/21,Cat
FLRN-FC-21-0742,5/14/21,Cat
BCAF-FD-21-0835,5/13/21,Dog
INTL-MD-21-0734,5/13/21,Dog
FRKN-MD-21-0882,5/13/21,Dog
CTXR-MD-21-0750,5/12/21,Dog
FRKN-FD-21-0876,5/12/21,Dog
BCAF-MD-21-0832,5/12/21,Dog
LACS-MD-21-0778,5/12/21,Dog
FRKN-FD-21-0867,5/12/21,Dog
PRCO-FD-21-0893,5/11/21,Dog
PRCO-MD-21-0899,5/11/21,Dog
FLRN-MD-21-0823,5/11/21,Dog
FLRN-FD-21-0698,5/11/21,Dog
LACS-FD-21-0776,5/11/21,Dog
FLRN-MC-21-0741,5/11/21,Cat
FLRN-FC-21-0856,5/10/21,Cat
FLRN-FC-21-0859,5/10/21,Cat
FLRN-FC-21-0858,5/10/21,Cat
FRKN-FD-21-0890,5/10/21,Dog
FLRN-FD-20-3450,5/9/21,Dog
LACS-MD-21-0779,5/9/21,Dog
FLRN-FD-21-0693,5/9/21,Dog
AUPA-MD-21-0650,5/9/21,Dog
FLRN-MC-21-0692,5/9/21,Cat
CTXR-MD-21-0748,5/8/21,Dog
BCAF-FD-21-0833,5/8/21,Dog
FLRN-FD-21-0012,5/8/21,Dog
BCAF-MD-21-0834,5/8/21,Dog
LACS-MD-21-0794,5/8/21,Dog
FLRN-FD-21-0668,5/8/21,Dog
FRKN-MD-21-0864,5/8/21,Dog
FRKN-FD-21-0865,5/8/21,Dog
FRKN-FD-21-0866,5/8/21,Dog
FRKN-MD-21-0889,5/8/21,Dog
FRKN-MD-21-0891,5/8/21,Dog
FRKN-MD-21-0892,5/8/21,Dog
FLRN-MC-21-0736,5/8/21,Cat
FLRN-FC-21-0702,5/8/21,Cat
MAWF-MD-21-0844,5/7/21,Dog
FLRN-MD-21-0809,5/7/21,Dog
MAWF-MD-21-0850,5/7/21,Dog
FRKN-MD-21-0728,5/7/21,Dog
FLRN-FD-21-0666,5/7/21,Dog
FLRN-FC-21-0737,5/7/21,Cat
FRKN-MC-21-0601,5/7/21,Cat
FRKN-MC-21-0600,5/7/21,Cat
FRKN-FC-21-0599,5/7/21,Cat
LACS-MD-21-0781,5/6/21,Dog
AUPA-MD-21-0641,5/6/21,Dog
LACS-MD-21-0785,5/6/21,Dog
TLHS-FD-21-0636,5/6/21,Dog
FLRN-FD-21-0690,5/6/21,Dog
FLRN-MD-21-0822,5/6/21,Dog
FLRN-MD-21-0804,5/6/21,Dog
FLRN-FD-18-1585,5/6/21,Dog
FLRN-MD-21-0810,5/5/21,Dog
FLRN-MD-21-0880,5/5/21,Dog
FLRN-MC-21-0871,5/5/21,Cat
FLRN-FC-21-0861,5/5/21,Cat
LACS-MD-21-0788,5/4/21,Dog
FRKN-MD-21-0883,5/4/21,Dog
HERT-MC-21-0706,5/4/21,Cat
FRKN-FC-21-0887,5/4/21,Cat
AUPA-FD-21-0646,5/4/21,Dog
AUPA-MD-21-0639,5/3/21,Dog
ASSC-MD-21-0774,5/3/21,Dog
GKPR-MD-21-0751,5/3/21,Dog
MAWF-FD-21-0761,5/3/21,Dog
FLRN-FD-21-0801,5/3/21,Dog
LACS-MD-21-0777,5/3/21,Dog
FLRN-FD-21-0568,5/2/21,Dog
AUPA-FD-21-0649,5/2/21,Dog
LACS-MD-21-0793,5/2/21,Dog
FLRN-FD-21-0673,5/2/21,Dog
FLRN-FC-21-0499,5/2/21,Cat
FLRN-MC-21-0868,5/2/21,Cat
AUPA-MD-21-0644,5/2/21,Dog
FLRN-FD-21-0694,5/2/21,Dog
AUPA-FD-21-0438,5/2/21,Dog
LACS-FD-21-0780,5/2/21,Dog
LACS-FD-21-0790,5/1/21,Dog
FLRN-FD-21-0806,5/1/21,Dog
FLRN-MD-21-0837,5/1/21,Dog
MAWF-FD-21-0762,5/1/21,Dog
FRKN-FD-20-3388,5/1/21,Dog
LACS-FD-21-0826,5/1/21,Dog
FLRN-MD-21-0875,5/1/21,Dog
FLRN-FD-21-0842,5/1/21,Dog
FLRN-MD-21-0843,5/1/21,Dog
FLRN-MC-21-0862,5/1/21,Cat
FLRN-MC-21-0860,5/1/21,Cat
FRKN-FC-21-0885,5/1/21,Cat
FRKN-FC-21-0886,5/1/21,Cat
FLRN-FD-21-1016,6/30/21,Dog
LACS-MD-21-0792,6/30/21,Dog
FLRN-FD-21-1079,6/30/21,Dog
FRKN-MC-21-0908,6/30/21,Cat
CTXR-FD-21-1268,6/30/21,Dog
FLRN-FD-21-1089,6/29/21,Dog
PRCO-MD-21-1278,6/29/21,Dog
FRKN-FD-21-1145,6/28/21,Dog
FLRN-FC-21-1112,6/27/21,Cat
FLRN-MC-21-1218,6/27/21,Cat
FLRN-MC-21-1238,6/27/21,Cat
FLRN-FD-21-1170,6/27/21,Dog
FLRN-MD-21-1163,6/27/21,Dog
FLRN-MD-21-1175,6/27/21,Dog
FLRN-FD-21-1180,6/27/21,Dog
FLRN-MD-21-1182,6/27/21,Dog
PRCO-FD-21-1168,6/27/21,Dog
FLRN-MD-21-1215,6/27/21,Dog
FLRN-FD-21-1090,6/27/21,Dog
FLRN-FD-21-1173,6/27/21,Dog
PRCO-FD-21-1166,6/27/21,Dog
FLRN-FD-21-1174,6/27/21,Dog
FLRN-FD-21-1185,6/27/21,Dog
FLRN-FD-21-1214,6/27/21,Dog
FLRN-MD-21-1263,6/27/21,Dog
FLRN-FD-21-1275,6/27/21,Dog
FLRN-FD-21-1277,6/27/21,Dog
ASSC-FD-21-1127,6/27/21,Dog
AUPA-MD-21-0418,6/26/21,Dog
HERT-MC-20-2769,6/26/21,Cat
FLRN-MC-21-1261,6/26/21,Cat
FLRN-MC-21-1252,6/26/21,Cat
FLRN-MC-21-1253,6/26/21,Cat
FLRN-MC-21-1264,6/26/21,Cat
FLRN-FC-21-1108,6/26/21,Cat
FLRN-FC-21-1101,6/26/21,Cat
FLRN-MC-21-1212,6/26/21,Cat
PRCO-FD-21-1162,6/26/21,Dog
FLRN-FD-21-1171,6/26/21,Dog
CTXR-MD-21-1267,6/26/21,Dog
MAWF-FD-21-1153,6/26/21,Dog
MAWF-FD-21-1154,6/26/21,Dog
FRKN-MC-21-0905,6/25/21,Cat
FLRN-FC-19-0551,6/25/21,Cat
FLRN-MD-21-1077,6/25/21,Dog
INTL-MD-21-1052,6/25/21,Dog
SMAS-FD-21-1142,6/25/21,Dog
FLRN-MD-21-1072,6/24/21,Dog
PRCO-MD-21-1169,6/24/21,Dog
FLRN-MD-21-1069,6/24/21,Dog
FLRN-FD-21-1095,6/23/21,Dog
FLRN-MD-21-1192,6/23/21,Dog
FLRN-MD-21-1179,6/23/21,Dog
AUPA-MD-21-0514,6/22/21,Dog
FLRN-MD-21-1191,6/22/21,Dog
FLRN-FD-21-1242,6/22/21,Dog
FLRN-FC-21-1111,6/22/21,Cat
FRKN-MC-21-0907,6/20/21,Cat
FLRN-FD-21-1073,6/20/21,Dog
FLRN-FD-21-1177,6/20/21,Dog
FLRN-MD-21-1183,6/20/21,Dog
FLRN-FC-21-0560,6/20/21,Cat
FRKN-FC-21-1011,6/20/21,Cat
FLRN-MC-21-1207,6/20/21,Cat
FLRN-MC-21-1119,6/20/21,Cat
FLRN-FC-21-1120,6/20/21,Cat
FLRN-MC-21-1037,6/20/21,Cat
FRKN-FC-21-1019,6/20/21,Cat
ASSC-MD-21-1143,6/20/21,Dog
FLRN-MD-21-1084,6/19/21,Dog
FLRN-FD-21-1078,6/19/21,Dog
FLRN-FD-21-1081,6/19/21,Dog
FLRN-FD-21-1082,6/19/21,Dog
FRKN-FD-21-1003,6/19/21,Dog
MAWF-MD-21-1158,6/19/21,Dog
BCAF-FD-21-0982,6/19/21,Dog
FRKN-FD-21-1147,6/19/21,Dog
BCAF-MD-21-0986,6/19/21,Dog
FLRN-FD-21-1093,6/19/21,Dog
MAWF-MD-21-1156,6/19/21,Dog
FLRN-FD-21-1172,6/19/21,Dog
FLRN-FD-21-1241,6/19/21,Dog
FLRN-FD-21-1190,6/19/21,Dog
FLRN-MC-21-1208,6/19/21,Cat
FLRN-FC-21-1209,6/19/21,Cat
FLRN-FC-21-1042,6/18/21,Cat
MAWF-FD-21-1135,6/18/21,Dog
MAWF-FD-21-0992,6/18/21,Dog
MAWF-MD-21-1160,6/18/21,Dog
MAWF-MD-21-1144,6/18/21,Dog
MAWF-FD-21-0997,6/18/21,Dog
ASSC-MD-21-1125,6/18/21,Dog
FLRN-MD-20-3393,6/18/21,Dog
FRKN-MD-20-2797,6/17/21,Dog
FLRN-FD-21-0919,6/17/21,Dog
FLRN-FD-21-1059,6/17/21,Dog
LACS-MD-21-0779,6/17/21,Dog
FLRN-FC-21-1123,6/17/21,Cat
FLRN-FC-21-0965,6/17/21,Cat
FLRN-FC-21-1106,6/16/21,Cat
FLRN-FD-21-1094,6/16/21,Dog
BCAF-MD-21-0985,6/15/21,Dog
ASSC-MD-21-1129,6/14/21,Dog
FLRN-MC-21-0857,6/14/21,Cat
FLRN-FD-21-0821,6/13/21,Dog
MTHY-FC-18-0427,6/13/21,Cat
FLRN-FC-21-1121,6/13/21,Cat
FLRN-MC-21-1102,6/13/21,Cat
FRKN-FC-21-1014,6/13/21,Cat
FRKN-MC-21-1021,6/13/21,Cat
FLRN-MD-21-1066,6/13/21,Dog
FLRN-FD-21-1073,6/13/21,Dog
FLRN-FD-21-0924,6/13/21,Dog
ASSC-FD-21-1128,6/13/21,Dog
FRKN-MC-21-0981,6/13/21,Cat
FLRN-FD-21-1088,6/13/21,Dog
FLRN-MD-21-1076,6/13/21,Dog
FLRN-FD-21-0009,6/13/21,Dog
FLRN-MD-21-1096,6/13/21,Dog
